index,shot_id,question,subtitles,shot_descs,label
5376,s02e05_07,What was the topic of conversation between Chandler and Ross?,"Ross : Chandler? Chandler : Yeah. Ross : Oh, jeez. Ross : Are you ready? Chandler : Yes. Chandler : Just let me grab my jacket and tell you I had sex today. Ross : Whoa, whoa. Ross : What? You had sex today? Chandler : Wow. it sounds even cooler when somebody else says it. Chandler : I was awesome, okay? She was biting her lip to stop from screaming. Ross : Wow. Chandler : Now, I know it's been a while, but I took that as a good sign. Ross : Still doing the screening thing? Chandler : I had sex today. Chandler : I never have to answer that phone again. Joey : Here comes the beep. You know what to do. None : Hey, Bob. It's Jade. None : I just wanted to tell you I was really hurt when you didn't show up the other day. None : And just so you know, I ended up meeting a guy. Chandler : Bob here. None : Oh, hi. Chandler : So, uh, you met someone, huh? None : Yes. Yes, I did. None : In fact, I had sex with him two hours ago. Chandler : So, uh, how was he? None : Eh... Chandler : ""Eh""? None : Oh, Bob, he was nothing compared to you. None : I had to bite my lip to keep from screaming your name. Chandler : Well, that makes me feel so good. None : It was just so awkward and bumpy. Ross : Bumpy? Chandler : Maybe he had some kind of, uh, new cool style that you're not familiar with. Chandler : And, uh, maybe you have to get used to it. None : There wasn't much time to get used to it... None : ...if you know what I mean.","The file for shot 2 doesn't load and I have tried to open the link (https://collector.bi-vdc.com/videos/segmented_video/s02e05/s02e05_07/2.mp4) on another computer and in another tab on Google Chrome and Safari without any luck. The file for shot 1 doesn't load and I have tried to open the link (https://collector.bi-vdc.com/videos/segmented_video/s02e05/s02e05_07/9.mp4) on another computer and in another tab on Google Chrome and Safari without any luck. Chandler pops up from behind a door and scares Ross. Chandler is tellling Ross about dating a girl.  Chandler is having a conversation with Ross. Chandler and Ross are in Chandler's apartment when the phone rings.  Bob was trying to ignore the call from Jade so he let the answering machine take it. Chandler attends a phone call where at the other end  a lady speaks about she met a guy, and Chandler get excited. Chandler was a bit confused by the words from the other end of the phone,that the guy she met was nothing compared to Chandler. all this people are so funny especially Rachel and Monica and Ross.",1
5377,s02e05_07,What was Chandlers reaction to the phone call?,"Ross : Chandler? Chandler : Yeah. Ross : Oh, jeez. Ross : Are you ready? Chandler : Yes. Chandler : Just let me grab my jacket and tell you I had sex today. Ross : Whoa, whoa. Ross : What? You had sex today? Chandler : Wow. it sounds even cooler when somebody else says it. Chandler : I was awesome, okay? She was biting her lip to stop from screaming. Ross : Wow. Chandler : Now, I know it's been a while, but I took that as a good sign. Ross : Still doing the screening thing? Chandler : I had sex today. Chandler : I never have to answer that phone again. Joey : Here comes the beep. You know what to do. None : Hey, Bob. It's Jade. None : I just wanted to tell you I was really hurt when you didn't show up the other day. None : And just so you know, I ended up meeting a guy. Chandler : Bob here. None : Oh, hi. Chandler : So, uh, you met someone, huh? None : Yes. Yes, I did. None : In fact, I had sex with him two hours ago. Chandler : So, uh, how was he? None : Eh... Chandler : ""Eh""? None : Oh, Bob, he was nothing compared to you. None : I had to bite my lip to keep from screaming your name. Chandler : Well, that makes me feel so good. None : It was just so awkward and bumpy. Ross : Bumpy? Chandler : Maybe he had some kind of, uh, new cool style that you're not familiar with. Chandler : And, uh, maybe you have to get used to it. None : There wasn't much time to get used to it... None : ...if you know what I mean.","The file for shot 2 doesn't load and I have tried to open the link (https://collector.bi-vdc.com/videos/segmented_video/s02e05/s02e05_07/2.mp4) on another computer and in another tab on Google Chrome and Safari without any luck. The file for shot 1 doesn't load and I have tried to open the link (https://collector.bi-vdc.com/videos/segmented_video/s02e05/s02e05_07/9.mp4) on another computer and in another tab on Google Chrome and Safari without any luck. Chandler pops up from behind a door and scares Ross. Chandler is tellling Ross about dating a girl.  Chandler is having a conversation with Ross. Chandler and Ross are in Chandler's apartment when the phone rings.  Bob was trying to ignore the call from Jade so he let the answering machine take it. Chandler attends a phone call where at the other end  a lady speaks about she met a guy, and Chandler get excited. Chandler was a bit confused by the words from the other end of the phone,that the guy she met was nothing compared to Chandler. all this people are so funny especially Rachel and Monica and Ross.",1
5378,s02e05_07,Who is standing next to Chandler?,"Ross : Chandler? Chandler : Yeah. Ross : Oh, jeez. Ross : Are you ready? Chandler : Yes. Chandler : Just let me grab my jacket and tell you I had sex today. Ross : Whoa, whoa. Ross : What? You had sex today? Chandler : Wow. it sounds even cooler when somebody else says it. Chandler : I was awesome, okay? She was biting her lip to stop from screaming. Ross : Wow. Chandler : Now, I know it's been a while, but I took that as a good sign. Ross : Still doing the screening thing? Chandler : I had sex today. Chandler : I never have to answer that phone again. Joey : Here comes the beep. You know what to do. None : Hey, Bob. It's Jade. None : I just wanted to tell you I was really hurt when you didn't show up the other day. None : And just so you know, I ended up meeting a guy. Chandler : Bob here. None : Oh, hi. Chandler : So, uh, you met someone, huh? None : Yes. Yes, I did. None : In fact, I had sex with him two hours ago. Chandler : So, uh, how was he? None : Eh... Chandler : ""Eh""? None : Oh, Bob, he was nothing compared to you. None : I had to bite my lip to keep from screaming your name. Chandler : Well, that makes me feel so good. None : It was just so awkward and bumpy. Ross : Bumpy? Chandler : Maybe he had some kind of, uh, new cool style that you're not familiar with. Chandler : And, uh, maybe you have to get used to it. None : There wasn't much time to get used to it... None : ...if you know what I mean.","The file for shot 2 doesn't load and I have tried to open the link (https://collector.bi-vdc.com/videos/segmented_video/s02e05/s02e05_07/2.mp4) on another computer and in another tab on Google Chrome and Safari without any luck. The file for shot 1 doesn't load and I have tried to open the link (https://collector.bi-vdc.com/videos/segmented_video/s02e05/s02e05_07/9.mp4) on another computer and in another tab on Google Chrome and Safari without any luck. Chandler pops up from behind a door and scares Ross. Chandler is tellling Ross about dating a girl.  Chandler is having a conversation with Ross. Chandler and Ross are in Chandler's apartment when the phone rings.  Bob was trying to ignore the call from Jade so he let the answering machine take it. Chandler attends a phone call where at the other end  a lady speaks about she met a guy, and Chandler get excited. Chandler was a bit confused by the words from the other end of the phone,that the guy she met was nothing compared to Chandler. all this people are so funny especially Rachel and Monica and Ross.",1
5379,s02e05_07,Who is talking to Ross about a girl?,"Ross : Chandler? Chandler : Yeah. Ross : Oh, jeez. Ross : Are you ready? Chandler : Yes. Chandler : Just let me grab my jacket and tell you I had sex today. Ross : Whoa, whoa. Ross : What? You had sex today? Chandler : Wow. it sounds even cooler when somebody else says it. Chandler : I was awesome, okay? She was biting her lip to stop from screaming. Ross : Wow. Chandler : Now, I know it's been a while, but I took that as a good sign. Ross : Still doing the screening thing? Chandler : I had sex today. Chandler : I never have to answer that phone again. Joey : Here comes the beep. You know what to do. None : Hey, Bob. It's Jade. None : I just wanted to tell you I was really hurt when you didn't show up the other day. None : And just so you know, I ended up meeting a guy. Chandler : Bob here. None : Oh, hi. Chandler : So, uh, you met someone, huh? None : Yes. Yes, I did. None : In fact, I had sex with him two hours ago. Chandler : So, uh, how was he? None : Eh... Chandler : ""Eh""? None : Oh, Bob, he was nothing compared to you. None : I had to bite my lip to keep from screaming your name. Chandler : Well, that makes me feel so good. None : It was just so awkward and bumpy. Ross : Bumpy? Chandler : Maybe he had some kind of, uh, new cool style that you're not familiar with. Chandler : And, uh, maybe you have to get used to it. None : There wasn't much time to get used to it... None : ...if you know what I mean.","The file for shot 2 doesn't load and I have tried to open the link (https://collector.bi-vdc.com/videos/segmented_video/s02e05/s02e05_07/2.mp4) on another computer and in another tab on Google Chrome and Safari without any luck. The file for shot 1 doesn't load and I have tried to open the link (https://collector.bi-vdc.com/videos/segmented_video/s02e05/s02e05_07/9.mp4) on another computer and in another tab on Google Chrome and Safari without any luck. Chandler pops up from behind a door and scares Ross. Chandler is tellling Ross about dating a girl.  Chandler is having a conversation with Ross. Chandler and Ross are in Chandler's apartment when the phone rings.  Bob was trying to ignore the call from Jade so he let the answering machine take it. Chandler attends a phone call where at the other end  a lady speaks about she met a guy, and Chandler get excited. Chandler was a bit confused by the words from the other end of the phone,that the guy she met was nothing compared to Chandler. all this people are so funny especially Rachel and Monica and Ross.",1
5380,s02e05_07,What does Chandler do when the phone rings?,"Ross : Chandler? Chandler : Yeah. Ross : Oh, jeez. Ross : Are you ready? Chandler : Yes. Chandler : Just let me grab my jacket and tell you I had sex today. Ross : Whoa, whoa. Ross : What? You had sex today? Chandler : Wow. it sounds even cooler when somebody else says it. Chandler : I was awesome, okay? She was biting her lip to stop from screaming. Ross : Wow. Chandler : Now, I know it's been a while, but I took that as a good sign. Ross : Still doing the screening thing? Chandler : I had sex today. Chandler : I never have to answer that phone again. Joey : Here comes the beep. You know what to do. None : Hey, Bob. It's Jade. None : I just wanted to tell you I was really hurt when you didn't show up the other day. None : And just so you know, I ended up meeting a guy. Chandler : Bob here. None : Oh, hi. Chandler : So, uh, you met someone, huh? None : Yes. Yes, I did. None : In fact, I had sex with him two hours ago. Chandler : So, uh, how was he? None : Eh... Chandler : ""Eh""? None : Oh, Bob, he was nothing compared to you. None : I had to bite my lip to keep from screaming your name. Chandler : Well, that makes me feel so good. None : It was just so awkward and bumpy. Ross : Bumpy? Chandler : Maybe he had some kind of, uh, new cool style that you're not familiar with. Chandler : And, uh, maybe you have to get used to it. None : There wasn't much time to get used to it... None : ...if you know what I mean.","The file for shot 2 doesn't load and I have tried to open the link (https://collector.bi-vdc.com/videos/segmented_video/s02e05/s02e05_07/2.mp4) on another computer and in another tab on Google Chrome and Safari without any luck. The file for shot 1 doesn't load and I have tried to open the link (https://collector.bi-vdc.com/videos/segmented_video/s02e05/s02e05_07/9.mp4) on another computer and in another tab on Google Chrome and Safari without any luck. Chandler pops up from behind a door and scares Ross. Chandler is tellling Ross about dating a girl.  Chandler is having a conversation with Ross. Chandler and Ross are in Chandler's apartment when the phone rings.  Bob was trying to ignore the call from Jade so he let the answering machine take it. Chandler attends a phone call where at the other end  a lady speaks about she met a guy, and Chandler get excited. Chandler was a bit confused by the words from the other end of the phone,that the guy she met was nothing compared to Chandler. all this people are so funny especially Rachel and Monica and Ross.",1
5381,s02e05_07,Why does Chandler not answer the phone right away?,"Ross : Chandler? Chandler : Yeah. Ross : Oh, jeez. Ross : Are you ready? Chandler : Yes. Chandler : Just let me grab my jacket and tell you I had sex today. Ross : Whoa, whoa. Ross : What? You had sex today? Chandler : Wow. it sounds even cooler when somebody else says it. Chandler : I was awesome, okay? She was biting her lip to stop from screaming. Ross : Wow. Chandler : Now, I know it's been a while, but I took that as a good sign. Ross : Still doing the screening thing? Chandler : I had sex today. Chandler : I never have to answer that phone again. Joey : Here comes the beep. You know what to do. None : Hey, Bob. It's Jade. None : I just wanted to tell you I was really hurt when you didn't show up the other day. None : And just so you know, I ended up meeting a guy. Chandler : Bob here. None : Oh, hi. Chandler : So, uh, you met someone, huh? None : Yes. Yes, I did. None : In fact, I had sex with him two hours ago. Chandler : So, uh, how was he? None : Eh... Chandler : ""Eh""? None : Oh, Bob, he was nothing compared to you. None : I had to bite my lip to keep from screaming your name. Chandler : Well, that makes me feel so good. None : It was just so awkward and bumpy. Ross : Bumpy? Chandler : Maybe he had some kind of, uh, new cool style that you're not familiar with. Chandler : And, uh, maybe you have to get used to it. None : There wasn't much time to get used to it... None : ...if you know what I mean.","The file for shot 2 doesn't load and I have tried to open the link (https://collector.bi-vdc.com/videos/segmented_video/s02e05/s02e05_07/2.mp4) on another computer and in another tab on Google Chrome and Safari without any luck. The file for shot 1 doesn't load and I have tried to open the link (https://collector.bi-vdc.com/videos/segmented_video/s02e05/s02e05_07/9.mp4) on another computer and in another tab on Google Chrome and Safari without any luck. Chandler pops up from behind a door and scares Ross. Chandler is tellling Ross about dating a girl.  Chandler is having a conversation with Ross. Chandler and Ross are in Chandler's apartment when the phone rings.  Bob was trying to ignore the call from Jade so he let the answering machine take it. Chandler attends a phone call where at the other end  a lady speaks about she met a guy, and Chandler get excited. Chandler was a bit confused by the words from the other end of the phone,that the guy she met was nothing compared to Chandler. all this people are so funny especially Rachel and Monica and Ross.",1
5382,s02e05_08,How does the man know the band?,"Chandler : I can't believe the guys missed this. Ross : What guys? Oh, yeah. None : Excuse me. You're Monica Geller, aren't you? Monica : Do I know you? None : You used to be my baby-sitter. Monica : Oh, my God. Little Stevie Fisher? Monica : How have you been? None : Good, good. I'm a lawyer now. Monica : You can't be a lawyer. You're 8. None : Well, listen, it was nice to see you. I gotta run backstage. Monica : Wait, backstage? None : Oh, yeah. My firm represents the band. Ross : Ross. Chandler : Chandler. None : Look, you guys wanna meet the group? Ross : Yeah, we do. Chandler : Yeah, we do. None : Come on. None : So, look, are you one of the onesthat fooled around with my dad?","Ross is caught off guard by a comment Chandler makes to Monica.  Ross is talking to chandler where Monica is next to Ross. Monica, Ross, and Chandler end a short conference and begin acting casually at a party as an unknown gentleman enters the scene. Monica is asking Joey whether she knows him or not. A man tells Monica that Monica used to be the man's babysitter.  A young man in a blazer tells Monica that he is a lawyer now, after she asks him how he's been.  At the end of a show, a man offers to take Monica backstage to meet the band much to her surprise.  As Chandler and Ross look on, a gobsmacked Monica tells a young person in a suit that he is too young to be a lawyer. Monica asks a man about going backstage.  A man offers to take Monica backstage to meet a band.  Ross and Chandler make an introduction by shaking another man's hands.  Ross and Chandler shake hands with an unknown gentleman as Monica looks on. Ross, Chandler and Monica all verbally agree in unison. Monica get asked by a man if she slept with his father.",1
5383,s02e05_08,How did Monica figure out the boy was now an adult?,"Chandler : I can't believe the guys missed this. Ross : What guys? Oh, yeah. None : Excuse me. You're Monica Geller, aren't you? Monica : Do I know you? None : You used to be my baby-sitter. Monica : Oh, my God. Little Stevie Fisher? Monica : How have you been? None : Good, good. I'm a lawyer now. Monica : You can't be a lawyer. You're 8. None : Well, listen, it was nice to see you. I gotta run backstage. Monica : Wait, backstage? None : Oh, yeah. My firm represents the band. Ross : Ross. Chandler : Chandler. None : Look, you guys wanna meet the group? Ross : Yeah, we do. Chandler : Yeah, we do. None : Come on. None : So, look, are you one of the onesthat fooled around with my dad?","Ross is caught off guard by a comment Chandler makes to Monica.  Ross is talking to chandler where Monica is next to Ross. Monica, Ross, and Chandler end a short conference and begin acting casually at a party as an unknown gentleman enters the scene. Monica is asking Joey whether she knows him or not. A man tells Monica that Monica used to be the man's babysitter.  A young man in a blazer tells Monica that he is a lawyer now, after she asks him how he's been.  At the end of a show, a man offers to take Monica backstage to meet the band much to her surprise.  As Chandler and Ross look on, a gobsmacked Monica tells a young person in a suit that he is too young to be a lawyer. Monica asks a man about going backstage.  A man offers to take Monica backstage to meet a band.  Ross and Chandler make an introduction by shaking another man's hands.  Ross and Chandler shake hands with an unknown gentleman as Monica looks on. Ross, Chandler and Monica all verbally agree in unison. Monica get asked by a man if she slept with his father.",1
5384,s02e05_08,Why is Monica greeting the man?,"Chandler : I can't believe the guys missed this. Ross : What guys? Oh, yeah. None : Excuse me. You're Monica Geller, aren't you? Monica : Do I know you? None : You used to be my baby-sitter. Monica : Oh, my God. Little Stevie Fisher? Monica : How have you been? None : Good, good. I'm a lawyer now. Monica : You can't be a lawyer. You're 8. None : Well, listen, it was nice to see you. I gotta run backstage. Monica : Wait, backstage? None : Oh, yeah. My firm represents the band. Ross : Ross. Chandler : Chandler. None : Look, you guys wanna meet the group? Ross : Yeah, we do. Chandler : Yeah, we do. None : Come on. None : So, look, are you one of the onesthat fooled around with my dad?","Ross is caught off guard by a comment Chandler makes to Monica.  Ross is talking to chandler where Monica is next to Ross. Monica, Ross, and Chandler end a short conference and begin acting casually at a party as an unknown gentleman enters the scene. Monica is asking Joey whether she knows him or not. A man tells Monica that Monica used to be the man's babysitter.  A young man in a blazer tells Monica that he is a lawyer now, after she asks him how he's been.  At the end of a show, a man offers to take Monica backstage to meet the band much to her surprise.  As Chandler and Ross look on, a gobsmacked Monica tells a young person in a suit that he is too young to be a lawyer. Monica asks a man about going backstage.  A man offers to take Monica backstage to meet a band.  Ross and Chandler make an introduction by shaking another man's hands.  Ross and Chandler shake hands with an unknown gentleman as Monica looks on. Ross, Chandler and Monica all verbally agree in unison. Monica get asked by a man if she slept with his father.",1
5385,s02e05_08,Why does Monica look disgusted?,"Chandler : I can't believe the guys missed this. Ross : What guys? Oh, yeah. None : Excuse me. You're Monica Geller, aren't you? Monica : Do I know you? None : You used to be my baby-sitter. Monica : Oh, my God. Little Stevie Fisher? Monica : How have you been? None : Good, good. I'm a lawyer now. Monica : You can't be a lawyer. You're 8. None : Well, listen, it was nice to see you. I gotta run backstage. Monica : Wait, backstage? None : Oh, yeah. My firm represents the band. Ross : Ross. Chandler : Chandler. None : Look, you guys wanna meet the group? Ross : Yeah, we do. Chandler : Yeah, we do. None : Come on. None : So, look, are you one of the onesthat fooled around with my dad?","Ross is caught off guard by a comment Chandler makes to Monica.  Ross is talking to chandler where Monica is next to Ross. Monica, Ross, and Chandler end a short conference and begin acting casually at a party as an unknown gentleman enters the scene. Monica is asking Joey whether she knows him or not. A man tells Monica that Monica used to be the man's babysitter.  A young man in a blazer tells Monica that he is a lawyer now, after she asks him how he's been.  At the end of a show, a man offers to take Monica backstage to meet the band much to her surprise.  As Chandler and Ross look on, a gobsmacked Monica tells a young person in a suit that he is too young to be a lawyer. Monica asks a man about going backstage.  A man offers to take Monica backstage to meet a band.  Ross and Chandler make an introduction by shaking another man's hands.  Ross and Chandler shake hands with an unknown gentleman as Monica looks on. Ross, Chandler and Monica all verbally agree in unison. Monica get asked by a man if she slept with his father.",1
5386,s02e05_08,What does the young man speaking with Monica claim to do for a living?,"Chandler : I can't believe the guys missed this. Ross : What guys? Oh, yeah. None : Excuse me. You're Monica Geller, aren't you? Monica : Do I know you? None : You used to be my baby-sitter. Monica : Oh, my God. Little Stevie Fisher? Monica : How have you been? None : Good, good. I'm a lawyer now. Monica : You can't be a lawyer. You're 8. None : Well, listen, it was nice to see you. I gotta run backstage. Monica : Wait, backstage? None : Oh, yeah. My firm represents the band. Ross : Ross. Chandler : Chandler. None : Look, you guys wanna meet the group? Ross : Yeah, we do. Chandler : Yeah, we do. None : Come on. None : So, look, are you one of the onesthat fooled around with my dad?","Ross is caught off guard by a comment Chandler makes to Monica.  Ross is talking to chandler where Monica is next to Ross. Monica, Ross, and Chandler end a short conference and begin acting casually at a party as an unknown gentleman enters the scene. Monica is asking Joey whether she knows him or not. A man tells Monica that Monica used to be the man's babysitter.  A young man in a blazer tells Monica that he is a lawyer now, after she asks him how he's been.  At the end of a show, a man offers to take Monica backstage to meet the band much to her surprise.  As Chandler and Ross look on, a gobsmacked Monica tells a young person in a suit that he is too young to be a lawyer. Monica asks a man about going backstage.  A man offers to take Monica backstage to meet a band.  Ross and Chandler make an introduction by shaking another man's hands.  Ross and Chandler shake hands with an unknown gentleman as Monica looks on. Ross, Chandler and Monica all verbally agree in unison. Monica get asked by a man if she slept with his father.",1
5387,s02e05_08,Who is questioning the young man about being a lawyer?,"Chandler : I can't believe the guys missed this. Ross : What guys? Oh, yeah. None : Excuse me. You're Monica Geller, aren't you? Monica : Do I know you? None : You used to be my baby-sitter. Monica : Oh, my God. Little Stevie Fisher? Monica : How have you been? None : Good, good. I'm a lawyer now. Monica : You can't be a lawyer. You're 8. None : Well, listen, it was nice to see you. I gotta run backstage. Monica : Wait, backstage? None : Oh, yeah. My firm represents the band. Ross : Ross. Chandler : Chandler. None : Look, you guys wanna meet the group? Ross : Yeah, we do. Chandler : Yeah, we do. None : Come on. None : So, look, are you one of the onesthat fooled around with my dad?","Ross is caught off guard by a comment Chandler makes to Monica.  Ross is talking to chandler where Monica is next to Ross. Monica, Ross, and Chandler end a short conference and begin acting casually at a party as an unknown gentleman enters the scene. Monica is asking Joey whether she knows him or not. A man tells Monica that Monica used to be the man's babysitter.  A young man in a blazer tells Monica that he is a lawyer now, after she asks him how he's been.  At the end of a show, a man offers to take Monica backstage to meet the band much to her surprise.  As Chandler and Ross look on, a gobsmacked Monica tells a young person in a suit that he is too young to be a lawyer. Monica asks a man about going backstage.  A man offers to take Monica backstage to meet a band.  Ross and Chandler make an introduction by shaking another man's hands.  Ross and Chandler shake hands with an unknown gentleman as Monica looks on. Ross, Chandler and Monica all verbally agree in unison. Monica get asked by a man if she slept with his father.",1
5388,s02e05_08,What do Ross and Chandler do after Stevie Fisher mentions that his firm represents the band?,"Chandler : I can't believe the guys missed this. Ross : What guys? Oh, yeah. None : Excuse me. You're Monica Geller, aren't you? Monica : Do I know you? None : You used to be my baby-sitter. Monica : Oh, my God. Little Stevie Fisher? Monica : How have you been? None : Good, good. I'm a lawyer now. Monica : You can't be a lawyer. You're 8. None : Well, listen, it was nice to see you. I gotta run backstage. Monica : Wait, backstage? None : Oh, yeah. My firm represents the band. Ross : Ross. Chandler : Chandler. None : Look, you guys wanna meet the group? Ross : Yeah, we do. Chandler : Yeah, we do. None : Come on. None : So, look, are you one of the onesthat fooled around with my dad?","Ross is caught off guard by a comment Chandler makes to Monica.  Ross is talking to chandler where Monica is next to Ross. Monica, Ross, and Chandler end a short conference and begin acting casually at a party as an unknown gentleman enters the scene. Monica is asking Joey whether she knows him or not. A man tells Monica that Monica used to be the man's babysitter.  A young man in a blazer tells Monica that he is a lawyer now, after she asks him how he's been.  At the end of a show, a man offers to take Monica backstage to meet the band much to her surprise.  As Chandler and Ross look on, a gobsmacked Monica tells a young person in a suit that he is too young to be a lawyer. Monica asks a man about going backstage.  A man offers to take Monica backstage to meet a band.  Ross and Chandler make an introduction by shaking another man's hands.  Ross and Chandler shake hands with an unknown gentleman as Monica looks on. Ross, Chandler and Monica all verbally agree in unison. Monica get asked by a man if she slept with his father.",1
5389,s02e05_08,Why do Ross and Chandler introduce themselves to Stevie Fisher?,"Chandler : I can't believe the guys missed this. Ross : What guys? Oh, yeah. None : Excuse me. You're Monica Geller, aren't you? Monica : Do I know you? None : You used to be my baby-sitter. Monica : Oh, my God. Little Stevie Fisher? Monica : How have you been? None : Good, good. I'm a lawyer now. Monica : You can't be a lawyer. You're 8. None : Well, listen, it was nice to see you. I gotta run backstage. Monica : Wait, backstage? None : Oh, yeah. My firm represents the band. Ross : Ross. Chandler : Chandler. None : Look, you guys wanna meet the group? Ross : Yeah, we do. Chandler : Yeah, we do. None : Come on. None : So, look, are you one of the onesthat fooled around with my dad?","Ross is caught off guard by a comment Chandler makes to Monica.  Ross is talking to chandler where Monica is next to Ross. Monica, Ross, and Chandler end a short conference and begin acting casually at a party as an unknown gentleman enters the scene. Monica is asking Joey whether she knows him or not. A man tells Monica that Monica used to be the man's babysitter.  A young man in a blazer tells Monica that he is a lawyer now, after she asks him how he's been.  At the end of a show, a man offers to take Monica backstage to meet the band much to her surprise.  As Chandler and Ross look on, a gobsmacked Monica tells a young person in a suit that he is too young to be a lawyer. Monica asks a man about going backstage.  A man offers to take Monica backstage to meet a band.  Ross and Chandler make an introduction by shaking another man's hands.  Ross and Chandler shake hands with an unknown gentleman as Monica looks on. Ross, Chandler and Monica all verbally agree in unison. Monica get asked by a man if she slept with his father.",1
5390,s02e05_08,Who is talking to Chandler?,"Chandler : I can't believe the guys missed this. Ross : What guys? Oh, yeah. None : Excuse me. You're Monica Geller, aren't you? Monica : Do I know you? None : You used to be my baby-sitter. Monica : Oh, my God. Little Stevie Fisher? Monica : How have you been? None : Good, good. I'm a lawyer now. Monica : You can't be a lawyer. You're 8. None : Well, listen, it was nice to see you. I gotta run backstage. Monica : Wait, backstage? None : Oh, yeah. My firm represents the band. Ross : Ross. Chandler : Chandler. None : Look, you guys wanna meet the group? Ross : Yeah, we do. Chandler : Yeah, we do. None : Come on. None : So, look, are you one of the onesthat fooled around with my dad?","Ross is caught off guard by a comment Chandler makes to Monica.  Ross is talking to chandler where Monica is next to Ross. Monica, Ross, and Chandler end a short conference and begin acting casually at a party as an unknown gentleman enters the scene. Monica is asking Joey whether she knows him or not. A man tells Monica that Monica used to be the man's babysitter.  A young man in a blazer tells Monica that he is a lawyer now, after she asks him how he's been.  At the end of a show, a man offers to take Monica backstage to meet the band much to her surprise.  As Chandler and Ross look on, a gobsmacked Monica tells a young person in a suit that he is too young to be a lawyer. Monica asks a man about going backstage.  A man offers to take Monica backstage to meet a band.  Ross and Chandler make an introduction by shaking another man's hands.  Ross and Chandler shake hands with an unknown gentleman as Monica looks on. Ross, Chandler and Monica all verbally agree in unison. Monica get asked by a man if she slept with his father.",1
5391,s02e05_08,Who act as a baby sitter to Sleive Fisher?,"Chandler : I can't believe the guys missed this. Ross : What guys? Oh, yeah. None : Excuse me. You're Monica Geller, aren't you? Monica : Do I know you? None : You used to be my baby-sitter. Monica : Oh, my God. Little Stevie Fisher? Monica : How have you been? None : Good, good. I'm a lawyer now. Monica : You can't be a lawyer. You're 8. None : Well, listen, it was nice to see you. I gotta run backstage. Monica : Wait, backstage? None : Oh, yeah. My firm represents the band. Ross : Ross. Chandler : Chandler. None : Look, you guys wanna meet the group? Ross : Yeah, we do. Chandler : Yeah, we do. None : Come on. None : So, look, are you one of the onesthat fooled around with my dad?","Ross is caught off guard by a comment Chandler makes to Monica.  Ross is talking to chandler where Monica is next to Ross. Monica, Ross, and Chandler end a short conference and begin acting casually at a party as an unknown gentleman enters the scene. Monica is asking Joey whether she knows him or not. A man tells Monica that Monica used to be the man's babysitter.  A young man in a blazer tells Monica that he is a lawyer now, after she asks him how he's been.  At the end of a show, a man offers to take Monica backstage to meet the band much to her surprise.  As Chandler and Ross look on, a gobsmacked Monica tells a young person in a suit that he is too young to be a lawyer. Monica asks a man about going backstage.  A man offers to take Monica backstage to meet a band.  Ross and Chandler make an introduction by shaking another man's hands.  Ross and Chandler shake hands with an unknown gentleman as Monica looks on. Ross, Chandler and Monica all verbally agree in unison. Monica get asked by a man if she slept with his father.",1
5392,s02e05_08,Who is having conversation with Joey?,"Chandler : I can't believe the guys missed this. Ross : What guys? Oh, yeah. None : Excuse me. You're Monica Geller, aren't you? Monica : Do I know you? None : You used to be my baby-sitter. Monica : Oh, my God. Little Stevie Fisher? Monica : How have you been? None : Good, good. I'm a lawyer now. Monica : You can't be a lawyer. You're 8. None : Well, listen, it was nice to see you. I gotta run backstage. Monica : Wait, backstage? None : Oh, yeah. My firm represents the band. Ross : Ross. Chandler : Chandler. None : Look, you guys wanna meet the group? Ross : Yeah, we do. Chandler : Yeah, we do. None : Come on. None : So, look, are you one of the onesthat fooled around with my dad?","Ross is caught off guard by a comment Chandler makes to Monica.  Ross is talking to chandler where Monica is next to Ross. Monica, Ross, and Chandler end a short conference and begin acting casually at a party as an unknown gentleman enters the scene. Monica is asking Joey whether she knows him or not. A man tells Monica that Monica used to be the man's babysitter.  A young man in a blazer tells Monica that he is a lawyer now, after she asks him how he's been.  At the end of a show, a man offers to take Monica backstage to meet the band much to her surprise.  As Chandler and Ross look on, a gobsmacked Monica tells a young person in a suit that he is too young to be a lawyer. Monica asks a man about going backstage.  A man offers to take Monica backstage to meet a band.  Ross and Chandler make an introduction by shaking another man's hands.  Ross and Chandler shake hands with an unknown gentleman as Monica looks on. Ross, Chandler and Monica all verbally agree in unison. Monica get asked by a man if she slept with his father.",1
